date,season,stage,round,is_playoff,home_team,away_team,home_goals,away_goals,home_ht_goals,away_ht_goals,source
2022-04-08,2021-22,Clausura,13,False,Mazatlán FC,Cruz Azul,1.0,1.0,1.0,0.0,footballcsv
2022-04-08,2021-22,Clausura,13,False,Puebla,Pumas UNAM,2.0,2.0,2.0,1.0,footballcsv
2022-04-09,2021-22,Clausura,13,False,Atlético San Luis,León,2.0,0.0,1.0,0.0,footballcsv
2022-04-09,2021-22,Clausura,13,False,América,FC Juárez,3.0,0.0,2.0,0.0,footballcsv
2022-04-09,2021-22,Clausura,13,False,Monterrey,Santos Laguna,1.0,0.0,0.0,0.0,footballcsv
2022-04-09,2021-22,Clausura,13,False,Toluca,Guadalajara,1.0,1.0,0.0,0.0,footballcsv
2022-04-10,2021-22,Clausura,13,False,Querétaro,Tigres UANL,0.0,1.0,0.0,0.0,footballcsv
2022-04-11,2021-22,Clausura,13,False,Pachuca,Tijuana,0.0,0.0,0.0,0.0,footballcsv
2022-04-13,2021-22,Clausura,12,False,Guadalajara,Monterrey,1.0,3.0,1.0,1.0,footballcsv
2022-04-14,2021-22,Clausura,14,False,Atlas,Mazatlán FC,1.0,2.0,0.0,2.0,footballcsv
2022-04-15,2021-22,Clausura,14,False,FC Juárez,Pachuca,1.0,2.0,1.0,1.0,footballcsv
2022-04-15,2021-22,Clausura,14,False,Tijuana,América,1.0,3.0,1.0,2.0,footballcsv
2022-04-15,2021-22,Clausura,14,False,Necaxa,Atlético San Luis,4.0,2.0,3.0,1.0,footballcsv
2022-04-16,2021-22,Clausura,14,False,Santos Laguna,Querétaro,1.0,1.0,0.0,0.0,footballcsv
2022-04-16,2021-22,Clausura,14,False,Tigres UANL,Toluca,3.0,0.0,0.0,0.0,footballcsv
2022-04-16,2021-22,Clausura,14,False,Cruz Azul,Guadalajara,0.0,1.0,0.0,0.0,footballcsv
2022-04-16,2021-22,Clausura,14,False,León,Puebla,0.0,1.0,0.0,1.0,footballcsv
2022-04-17,2021-22,Clausura,14,False,Pumas UNAM,Monterrey,2.0,0.0,0.0,0.0,footballcsv
2022-04-19,2021-22,Clausura,15,False,Toluca,FC Juárez,0.0,1.0,0.0,0.0,footballcsv
2022-04-19,2021-22,Clausura,15,False,Guadalajara,Tijuana,2.0,1.0,1.0,1.0,footballcsv
2022-04-19,2021-22,Clausura,15,False,Mazatlán FC,Santos Laguna,1.0,0.0,1.0,0.0,footballcsv
2022-04-19,2021-22,Clausura,15,False,Pachuca,Puebla,1.0,0.0,1.0,0.0,footballcsv
2022-04-19,2021-22,Clausura,15,False,Necaxa,Tigres UANL,2.0,0.0,2.0,0.0,footballcsv
2022-04-20,2021-22,Clausura,15,False,América,León,2.0,0.0,1.0,0.0,footballcsv
2022-04-20,2021-22,Clausura,15,False,Monterrey,Atlas,0.0,0.0,0.0,0.0,footballcsv
2022-04-20,2021-22,Clausura,15,False,Atlético San Luis,Pumas UNAM,2.0,0.0,1.0,0.0,footballcsv
2022-04-21,2021-22,Clausura,15,False,Querétaro,Cruz Azul,0.0,1.0,0.0,0.0,footballcsv
2022-04-22,2021-22,Clausura,16,False,Puebla,Necaxa,0.0,1.0,0.0,0.0,footballcsv
2022-04-22,2021-22,Clausura,16,False,FC Juárez,Mazatlán FC,0.0,2.0,0.0,1.0,footballcsv
2022-04-23,2021-22,Clausura,16,False,Tigres UANL,América,0.0,2.0,0.0,1.0,footballcsv
2022-04-23,2021-22,Clausura,16,False,Guadalajara,Pumas UNAM,3.0,1.0,2.0,0.0,footballcsv
2022-04-23,2021-22,Clausura,16,False,Pachuca,Monterrey,3.0,0.0,1.0,0.0,footballcsv
2022-04-24,2021-22,Clausura,16,False,Cruz Azul,Atlético San Luis,0.0,1.0,0.0,1.0,footballcsv
2022-04-24,2021-22,Clausura,16,False,Tijuana,Querétaro,2.0,2.0,2.0,0.0,footballcsv
2022-04-24,2021-22,Clausura,16,False,Santos Laguna,León,1.0,1.0,0.0,0.0,footballcsv
2022-04-24,2021-22,Clausura,16,False,Toluca,Atlas,2.0,4.0,1.0,2.0,footballcsv
2022-04-29,2021-22,Clausura,17,False,Mazatlán FC,Puebla,2.0,1.0,0.0,0.0,footballcsv
2022-04-29,2021-22,Clausura,17,False,Necaxa,Guadalajara,0.0,1.0,0.0,0.0,footballcsv
2022-04-30,2021-22,Clausura,17,False,Atlas,Tigres UANL,1.0,1.0,0.0,0.0,footballcsv
2022-04-30,2021-22,Clausura,17,False,Monterrey,Tijuana,2.0,0.0,1.0,0.0,footballcsv
2022-04-30,2021-22,Clausura,17,False,América,Cruz Azul,0.0,0.0,0.0,0.0,footballcsv
2022-04-30,2021-22,Clausura,17,False,Querétaro,FC Juárez,4.0,0.0,2.0,0.0,footballcsv
2022-05-01,2021-22,Clausura,17,False,León,Toluca,4.0,4.0,3.0,3.0,footballcsv
2022-05-01,2021-22,Clausura,17,False,Pumas UNAM,Pachuca,2.0,0.0,0.0,0.0,footballcsv
2022-05-01,2021-22,Clausura,17,False,Atlético San Luis,Santos Laguna,1.0,3.0,0.0,0.0,footballcsv
2022-05-07,2021-22,Clausura - Liguilla,Reclassification,True,Monterrey,Atlético San Luis,2.0,2.0,1.0,0.0,footballcsv
2022-05-07,2021-22,Clausura - Liguilla,Reclassification,True,Cruz Azul,Necaxa,1.0,1.0,0.0,0.0,footballcsv
2022-05-08,2021-22,Clausura - Liguilla,Reclassification,True,Puebla,Mazatlán FC,2.0,2.0,2.0,1.0,footballcsv
2022-05-08,2021-22,Clausura - Liguilla,Reclassification,True,Guadalajara,Pumas UNAM,4.0,1.0,1.0,1.0,footballcsv
2022-05-10,2021-22,Clausura - Liguilla,Quarterfinals,True,Puebla,América,1.0,1.0,0.0,0.0,footballcsv
2022-05-11,2021-22,Clausura - Liguilla,Quarterfinals,True,Atlético San Luis,Pachuca,2.0,2.0,1.0,1.0,footballcsv
2022-05-12,2021-22,Clausura - Liguilla,Quarterfinals,True,Cruz Azul,Tigres UANL,0.0,1.0,0.0,1.0,footballcsv
2022-05-12,2021-22,Clausura - Liguilla,Quarterfinals,True,Guadalajara,Atlas,1.0,2.0,0.0,2.0,footballcsv
2022-05-14,2021-22,Clausura - Liguilla,Quarterfinals,True,América,Puebla,3.0,2.0,1.0,1.0,footballcsv
2022-05-14,2021-22,Clausura - Liguilla,Quarterfinals,True,Pachuca,Atlético San Luis,3.0,2.0,0.0,0.0,footballcsv
2022-05-15,2021-22,Clausura - Liguilla,Quarterfinals,True,Tigres UANL,Cruz Azul,0.0,1.0,0.0,1.0,footballcsv
2022-05-15,2021-22,Clausura - Liguilla,Quarterfinals,True,Atlas,Guadalajara,1.0,1.0,1.0,0.0,footballcsv
2022-05-18,2021-22,Clausura - Liguilla,Semifinals,True,Atlas,Tigres UANL,3.0,0.0,1.0,0.0,footballcsv
2022-05-19,2021-22,Clausura - Liguilla,Semifinals,True,América,Pachuca,1.0,1.0,0.0,0.0,footballcsv
2022-05-21,2021-22,Clausura - Liguilla,Semifinals,True,Tigres UANL,Atlas,4.0,2.0,0.0,1.0,footballcsv
2022-05-22,2021-22,Clausura - Liguilla,Semifinals,True,Pachuca,América,3.0,0.0,2.0,0.0,footballcsv
2022-05-26,2021-22,Clausura - Liguilla,Final,True,Atlas,Pachuca,2.0,0.0,1.0,0.0,footballcsv
2022-05-29,2021-22,Clausura - Liguilla,Final,True,Pachuca,Atlas,2.0,1.0,2.0,1.0,footballcsv
2022-07-01,2022-23,Apertura,1,False,Mazatlán FC,Puebla,2.0,4.0,0.0,2.0,footballcsv
2022-07-02,2022-23,Apertura,1,False,América,Atlas,0.0,0.0,0.0,0.0,footballcsv
2022-07-02,2022-23,Apertura,1,False,Tigres UANL,Cruz Azul,2.0,3.0,0.0,1.0,footballcsv
2022-07-02,2022-23,Apertura,1,False,Guadalajara,FC Juárez,0.0,0.0,0.0,0.0,footballcsv
2022-07-02,2022-23,Apertura,1,False,Necaxa,Toluca,1.0,3.0,1.0,2.0,footballcsv
2022-07-03,2022-23,Apertura,1,False,Pumas UNAM,Tijuana,1.0,1.0,0.0,1.0,footballcsv
2022-07-03,2022-23,Apertura,1,False,Santos Laguna,Monterrey,4.0,3.0,2.0,2.0,footballcsv
2022-07-03,2022-23,Apertura,1,False,Atlético San Luis,León,1.0,2.0,0.0,1.0,footballcsv
2022-07-04,2022-23,Apertura,1,False,Pachuca,Querétaro,2.0,0.0,1.0,0.0,footballcsv
2022-07-08,2022-23,Apertura,2,False,Puebla,Santos Laguna,1.0,0.0,1.0,0.0,footballcsv
2022-07-08,2022-23,Apertura,2,False,Mazatlán FC,Tigres UANL,0.0,1.0,0.0,1.0,footballcsv
2022-07-08,2022-23,Apertura,2,False,Tijuana,FC Juárez,0.0,2.0,0.0,0.0,footballcsv
2022-07-09,2022-23,Apertura,2,False,Guadalajara,Atlético San Luis,0.0,1.0,0.0,1.0,footballcsv
2022-07-09,2022-23,Apertura,2,False,Monterrey,América,3.0,2.0,1.0,2.0,footballcsv
2022-07-09,2022-23,Apertura,2,False,Cruz Azul,Pachuca,1.0,2.0,0.0,2.0,footballcsv
2022-07-09,2022-23,Apertura,2,False,León,Pumas UNAM,3.0,3.0,0.0,2.0,footballcsv
2022-07-10,2022-23,Apertura,2,False,Querétaro,Necaxa,1.0,2.0,1.0,1.0,footballcsv
2022-07-10,2022-23,Apertura,2,False,Toluca,Atlas,3.0,2.0,3.0,1.0,footballcsv
2022-07-13,2022-23,Apertura,3,False,América,Toluca,1.0,0.0,0.0,0.0,footballcsv
2022-07-15,2022-23,Apertura,3,False,FC Juárez,Querétaro,1.0,1.0,1.0,1.0,footballcsv
2022-07-15,2022-23,Apertura,3,False,Puebla,León,1.0,1.0,1.0,0.0,footballcsv
2022-07-16,2022-23,Apertura,3,False,Atlas,Cruz Azul,3.0,2.0,1.0,1.0,footballcsv
2022-07-16,2022-23,Apertura,3,False,Santos Laguna,Guadalajara,1.0,1.0,0.0,0.0,footballcsv
2022-07-17,2022-23,Apertura,3,False,Pumas UNAM,Necaxa,1.0,0.0,1.0,0.0,footballcsv
2022-07-17,2022-23,Apertura,3,False,Atlético San Luis,Monterrey,0.0,1.0,0.0,0.0,footballcsv
2022-07-17,2022-23,Apertura,3,False,Tigres UANL,Tijuana,1.0,0.0,0.0,0.0,footballcsv
2022-07-18,2022-23,Apertura,3,False,Pachuca,Mazatlán FC,1.0,1.0,0.0,0.0,footballcsv
2022-07-20,2022-23,Apertura,4,False,Guadalajara,León,0.0,0.0,0.0,0.0,footballcsv
2022-07-21,2022-23,Apertura,4,False,Querétaro,Monterrey,0.0,3.0,0.0,1.0,footballcsv
2022-07-22,2022-23,Apertura,4,False,Necaxa,FC Juárez,1.0,0.0,1.0,0.0,footballcsv
2022-07-22,2022-23,Apertura,4,False,Mazatlán FC,Atlético San Luis,1.0,1.0,1.0,1.0,footballcsv
2022-07-23,2022-23,Apertura,4,False,Tigres UANL,Atlas,2.0,0.0,2.0,0.0,footballcsv
2022-07-23,2022-23,Apertura,4,False,Tijuana,América,2.0,0.0,1.0,0.0,footballcsv
2022-07-23,2022-23,Apertura,4,False,Toluca,Santos Laguna,2.0,1.0,2.0,0.0,footballcsv
2022-07-23,2022-23,Apertura,4,False,Cruz Azul,Puebla,2.0,2.0,2.0,2.0,footballcsv
2022-07-24,2022-23,Apertura,4,False,Pachuca,Pumas UNAM,0.0,0.0,0.0,0.0,footballcsv
2022-07-26,2022-23,Apertura,5,False,Monterrey,Puebla,1.0,0.0,1.0,0.0,footballcsv
2022-07-26,2022-23,Apertura,5,False,FC Juárez,Tigres UANL,0.0,1.0,0.0,1.0,footballcsv
2022-07-26,2022-23,Apertura,5,False,Atlético San Luis,Cruz Azul,0.0,0.0,0.0,0.0,footballcsv
2022-07-26,2022-23,Apertura,5,False,León,Toluca,0.0,1.0,0.0,0.0,footballcsv
2022-07-26,2022-23,Apertura,5,False,Atlas,Tijuana,1.0,2.0,1.0,2.0,footballcsv
2022-07-27,2022-23,Apertura,5,False,Pumas UNAM,Mazatlán FC,1.0,1.0,0.0,0.0,footballcsv
2022-07-27,2022-23,Apertura,5,False,Necaxa,Pachuca,2.0,0.0,1.0,0.0,footballcsv
2022-07-27,2022-23,Apertura,5,False,Querétaro,Guadalajara,2.0,2.0,1.0,1.0,footballcsv
2022-07-29,2022-23,Apertura,6,False,FC Juárez,Toluca,1.0,1.0,0.0,0.0,footballcsv
2022-07-30,2022-23,Apertura,6,False,Cruz Azul,Necaxa,1.0,0.0,1.0,0.0,footballcsv
2022-07-30,2022-23,Apertura,6,False,Tigres UANL,Querétaro,2.0,1.0,1.0,1.0,footballcsv
2022-07-30,2022-23,Apertura,6,False,Puebla,Atlético San Luis,0.0,0.0,0.0,0.0,footballcsv
2022-07-30,2022-23,Apertura,6,False,Tijuana,Mazatlán FC,2.0,0.0,0.0,0.0,footballcsv
2022-07-30,2022-23,Apertura,6,False,Guadalajara,Pachuca,0.0,0.0,0.0,0.0,footballcsv
2022-07-31,2022-23,Apertura,6,False,Santos Laguna,Atlas,1.0,0.0,0.0,0.0,footballcsv
2022-07-31,2022-23,Apertura,6,False,Pumas UNAM,Monterrey,1.0,1.0,1.0,1.0,footballcsv
2022-07-31,2022-23,Apertura,6,False,León,América,3.0,2.0,1.0,1.0,footballcsv
2022-08-02,2022-23,Apertura,16,False,Toluca,Puebla,1.0,1.0,0.0,1.0,footballcsv
2022-08-03,2022-23,Apertura,16,False,FC Juárez,Atlético San Luis,1.0,1.0,0.0,1.0,footballcsv
2022-08-04,2022-23,Apertura,7,False,Atlas,Querétaro,3.0,1.0,0.0,1.0,footballcsv
2022-08-05,2022-23,Apertura,7,False,Mazatlán FC,Guadalajara,2.0,1.0,0.0,0.0,footballcsv
2022-08-06,2022-23,Apertura,7,False,Monterrey,León,5.0,1.0,3.0,0.0,footballcsv
2022-08-06,2022-23,Apertura,7,False,Santos Laguna,Cruz Azul,4.0,0.0,1.0,0.0,footballcsv
2022-08-07,2022-23,Apertura,7,False,Pachuca,Tigres UANL,2.0,0.0,1.0,0.0,footballcsv
2022-08-07,2022-23,Apertura,7,False,América,FC Juárez,2.0,1.0,0.0,0.0,footballcsv
2022-08-07,2022-23,Apertura,7,False,Toluca,Tijuana,3.0,1.0,1.0,1.0,footballcsv
2022-08-07,2022-23,Apertura,7,False,Atlético San Luis,Necaxa,1.0,2.0,1.0,2.0,footballcsv
2022-08-11,2022-23,Apertura,8,False,Querétaro,Atlético San Luis,1.0,1.0,0.0,0.0,footballcsv
2022-08-12,2022-23,Apertura,8,False,Tijuana,Puebla,3.0,3.0,1.0,1.0,footballcsv
2022-08-12,2022-23,Apertura,8,False,Necaxa,Monterrey,1.0,2.0,1.0,0.0,footballcsv
2022-08-13,2022-23,Apertura,8,False,León,Mazatlán FC,0.0,3.0,0.0,3.0,footballcsv
2022-08-13,2022-23,Apertura,8,False,Pumas UNAM,América,0.0,3.0,0.0,1.0,footballcsv
2022-08-13,2022-23,Apertura,8,False,Guadalajara,Atlas,1.0,1.0,0.0,0.0,footballcsv
2022-08-14,2022-23,Apertura,8,False,Tigres UANL,Santos Laguna,2.0,0.0,1.0,0.0,footballcsv
2022-08-14,2022-23,Apertura,8,False,Cruz Azul,Toluca,2.0,3.0,1.0,2.0,footballcsv
2022-08-16,2022-23,Apertura,9,False,Atlas,FC Juárez,0.0,1.0,0.0,0.0,footballcsv
2022-08-16,2022-23,Apertura,9,False,Mazatlán FC,Querétaro,1.0,1.0,0.0,0.0,footballcsv
2022-08-16,2022-23,Apertura,9,False,Puebla,Necaxa,2.0,2.0,1.0,0.0,footballcsv
2022-08-17,2022-23,Apertura,9,False,Toluca,Monterrey,1.0,1.0,1.0,0.0,footballcsv
2022-08-17,2022-23,Apertura,9,False,Pachuca,América,0.0,3.0,0.0,1.0,footballcsv
2022-08-17,2022-23,Apertura,9,False,Cruz Azul,Tijuana,1.0,2.0,1.0,1.0,footballcsv
2022-08-18,2022-23,Apertura,9,False,Santos Laguna,León,2.0,1.0,1.0,1.0,footballcsv
2022-08-18,2022-23,Apertura,9,False,Atlético San Luis,Pumas UNAM,3.0,2.0,1.0,2.0,footballcsv
2022-08-19,2022-23,Apertura,10,False,Necaxa,Guadalajara,0.0,4.0,0.0,2.0,footballcsv
2022-08-20,2022-23,Apertura,10,False,Atlas,Puebla,1.0,1.0,1.0,1.0,footballcsv
2022-08-20,2022-23,Apertura,10,False,Monterrey,Tigres UANL,0.0,0.0,0.0,0.0,footballcsv
2022-08-20,2022-23,Apertura,10,False,América,Cruz Azul,7.0,0.0,3.0,0.0,footballcsv
2022-08-20,2022-23,Apertura,10,False,FC Juárez,Mazatlán FC,1.0,1.0,0.0,1.0,footballcsv
2022-08-20,2022-23,Apertura,10,False,Querétaro,Tijuana,2.0,0.0,1.0,0.0,footballcsv
2022-08-21,2022-23,Apertura,10,False,Pumas UNAM,Santos Laguna,1.0,5.0,0.0,3.0,footballcsv
2022-08-21,2022-23,Apertura,10,False,Pachuca,León,1.0,0.0,0.0,0.0,footballcsv
2022-08-21,2022-23,Apertura,10,False,Atlético San Luis,Toluca,1.0,0.0,1.0,0.0,footballcsv
2022-08-23,2022-23,Apertura,16,False,Guadalajara,Monterrey,1.0,0.0,0.0,0.0,footballcsv
2022-08-23,2022-23,Apertura,16,False,Querétaro,América,0.0,1.0,0.0,0.0,footballcsv
2022-08-24,2022-23,Apertura,16,False,Pumas UNAM,Tigres UANL,1.0,1.0,0.0,0.0,footballcsv
2022-08-25,2022-23,Apertura,16,False,Pachuca,Atlas,3.0,1.0,0.0,0.0,footballcsv
2022-08-25,2022-23,Apertura,16,False,Tijuana,Santos Laguna,0.0,2.0,0.0,0.0,footballcsv
2022-08-26,2022-23,Apertura,11,False,Puebla,FC Juárez,2.0,2.0,1.0,1.0,footballcsv
2022-08-26,2022-23,Apertura,11,False,Mazatlán FC,América,1.0,3.0,1.0,2.0,footballcsv
2022-08-27,2022-23,Apertura,11,False,Cruz Azul,Querétaro,2.0,1.0,1.0,0.0,footballcsv
2022-08-27,2022-23,Apertura,11,False,Tigres UANL,Necaxa,0.0,0.0,0.0,0.0,footballcsv
2022-08-27,2022-23,Apertura,11,False,Guadalajara,Pumas UNAM,3.0,1.0,3.0,1.0,footballcsv
2022-08-28,2022-23,Apertura,11,False,Tijuana,Monterrey,0.0,3.0,0.0,0.0,footballcsv
2022-08-28,2022-23,Apertura,11,False,León,Atlas,4.0,2.0,1.0,1.0,footballcsv
2022-08-28,2022-23,Apertura,11,False,Toluca,Pachuca,1.0,4.0,0.0,2.0,footballcsv
2022-08-28,2022-23,Apertura,11,False,Santos Laguna,Atlético San Luis,4.0,1.0,1.0,0.0,footballcsv
2022-09-01,2022-23,Apertura,12,False,Querétaro,Puebla,1.0,1.0,1.0,0.0,footballcsv
2022-09-01,2022-23,Apertura,12,False,Atlético San Luis,Tijuana,0.0,0.0,0.0,0.0,footballcsv
2022-09-02,2022-23,Apertura,12,False,Necaxa,León,3.0,2.0,3.0,0.0,footballcsv
2022-09-02,2022-23,Apertura,12,False,FC Juárez,Cruz Azul,2.0,2.0,0.0,2.0,footballcsv
2022-09-03,2022-23,Apertura,12,False,América,Tigres UANL,2.0,1.0,2.0,1.0,footballcsv
2022-09-03,2022-23,Apertura,12,False,Atlas,Pumas UNAM,0.0,0.0,0.0,0.0,footballcsv
2022-09-03,2022-23,Apertura,12,False,Pachuca,Santos Laguna,2.0,0.0,0.0,0.0,footballcsv
2022-09-03,2022-23,Apertura,12,False,Monterrey,Mazatlán FC,0.0,0.0,0.0,0.0,footballcsv
2022-09-04,2022-23,Apertura,12,False,Toluca,Guadalajara,0.0,0.0,0.0,0.0,footballcsv
2022-09-06,2022-23,Apertura,13,False,León,FC Juárez,1.0,0.0,0.0,0.0,footballcsv
2022-09-06,2022-23,Apertura,13,False,Monterrey,Cruz Azul,3.0,2.0,2.0,1.0,footballcsv
2022-09-06,2022-23,Apertura,13,False,América,Atlético San Luis,3.0,0.0,1.0,0.0,footballcsv
2022-09-06,2022-23,Apertura,13,False,Santos Laguna,Necaxa,3.0,1.0,1.0,0.0,footballcsv
2022-09-07,2022-23,Apertura,13,False,Mazatlán FC,Atlas,1.0,0.0,1.0,0.0,footballcsv
2022-09-07,2022-23,Apertura,13,False,Puebla,Pachuca,2.0,2.0,1.0,0.0,footballcsv
2022-09-07,2022-23,Apertura,13,False,Tigres UANL,Toluca,3.0,1.0,1.0,0.0,footballcsv
2022-09-07,2022-23,Apertura,13,False,Pumas UNAM,Querétaro,4.0,1.0,1.0,1.0,footballcsv
2022-09-07,2022-23,Apertura,13,False,Tijuana,Guadalajara,1.0,2.0,0.0,0.0,footballcsv
2022-09-09,2022-23,Apertura,14,False,FC Juárez,Monterrey,0.0,1.0,0.0,0.0,footballcsv
2022-09-10,2022-23,Apertura,14,False,Necaxa,América,1.0,2.0,1.0,0.0,footballcsv
2022-09-10,2022-23,Apertura,14,False,Tigres UANL,León,0.0,1.0,0.0,1.0,footballcsv
2022-09-10,2022-23,Apertura,14,False,Querétaro,Santos Laguna,3.0,3.0,2.0,1.0,footballcsv
2022-09-10,2022-23,Apertura,14,False,Toluca,Pumas UNAM,2.0,2.0,0.0,1.0,footballcsv
2022-09-10,2022-23,Apertura,14,False,Guadalajara,Puebla,1.0,0.0,0.0,0.0,footballcsv
2022-09-11,2022-23,Apertura,14,False,Cruz Azul,Mazatlán FC,2.0,0.0,2.0,0.0,footballcsv
2022-09-11,2022-23,Apertura,14,False,Pachuca,Tijuana,6.0,1.0,2.0,0.0,footballcsv
2022-09-11,2022-23,Apertura,14,False,Atlas,Atlético San Luis,1.0,3.0,1.0,0.0,footballcsv
2022-09-13,2022-23,Apertura,9,False,Guadalajara,Tigres UANL,1.0,4.0,0.0,2.0,footballcsv
2022-09-14,2022-23,Apertura,8,False,FC Juárez,Pachuca,2.0,1.0,2.0,1.0,footballcsv
2022-09-14,2022-23,Apertura,5,False,América,Santos Laguna,3.0,3.0,1.0,2.0,footballcsv
2022-09-15,2022-23,Apertura,16,False,Cruz Azul,León,2.0,1.0,0.0,0.0,footballcsv
2022-09-16,2022-23,Apertura,15,False,Puebla,Tigres UANL,2.0,1.0,2.0,1.0,footballcsv
2022-09-16,2022-23,Apertura,15,False,Mazatlán FC,Toluca,1.0,1.0,1.0,0.0,footballcsv
2022-09-17,2022-23,Apertura,15,False,América,Guadalajara,2.0,1.0,1.0,0.0,footballcsv
2022-09-17,2022-23,Apertura,15,False,Monterrey,Atlas,2.0,0.0,0.0,0.0,footballcsv
2022-09-18,2022-23,Apertura,15,False,Tijuana,Necaxa,1.0,1.0,1.0,1.0,footballcsv
2022-09-18,2022-23,Apertura,15,False,Atlético San Luis,Pachuca,1.0,2.0,1.0,1.0,footballcsv
2022-09-18,2022-23,Apertura,15,False,Santos Laguna,FC Juárez,2.0,0.0,1.0,0.0,footballcsv
2022-09-18,2022-23,Apertura,15,False,León,Querétaro,3.0,1.0,2.0,1.0,footballcsv
2022-09-18,2022-23,Apertura,15,False,Pumas UNAM,Cruz Azul,1.0,2.0,0.0,2.0,footballcsv
2022-09-23,2022-23,Apertura,16,False,Necaxa,Mazatlán FC,2.0,2.0,1.0,2.0,footballcsv
2022-09-23,2022-23,Apertura,7,False,Puebla,Pumas UNAM,2.0,1.0,2.0,0.0,footballcsv
2022-09-30,2022-23,Apertura,17,False,FC Juárez,Pumas UNAM,3.0,1.0,2.0,1.0,footballcsv
2022-09-30,2022-23,Apertura,17,False,Puebla,América,1.0,2.0,0.0,1.0,footballcsv
2022-10-01,2022-23,Apertura,17,False,Monterrey,Pachuca,0.0,0.0,0.0,0.0,footballcsv
2022-10-01,2022-23,Apertura,17,False,Atlas,Necaxa,1.0,0.0,0.0,0.0,footballcsv
2022-10-01,2022-23,Apertura,17,False,Cruz Azul,Guadalajara,2.0,1.0,1.0,0.0,footballcsv
2022-10-01,2022-23,Apertura,17,False,Atlético San Luis,Tigres UANL,0.0,3.0,0.0,0.0,footballcsv
2022-10-02,2022-23,Apertura,17,False,Toluca,Querétaro,4.0,1.0,2.0,0.0,footballcsv
2022-10-02,2022-23,Apertura,17,False,León,Tijuana,2.0,2.0,0.0,0.0,footballcsv
2022-10-02,2022-23,Apertura,17,False,Santos Laguna,Mazatlán FC,3.0,0.0,0.0,0.0,footballcsv
2022-10-08,2022-23,Apertura - Liguilla,Reclassification,True,Tigres UANL,Necaxa,2.0,0.0,0.0,0.0,footballcsv
2022-10-08,2022-23,Apertura - Liguilla,Reclassification,True,Cruz Azul,León,1.0,0.0,0.0,0.0,footballcsv
2022-10-09,2022-23,Apertura - Liguilla,Reclassification,True,Puebla,Guadalajara,1.0,1.0,0.0,0.0,footballcsv
2022-10-09,2022-23,Apertura - Liguilla,Reclassification,True,Toluca,FC Juárez,3.0,0.0,1.0,0.0,footballcsv
2022-10-12,2022-23,Apertura - Liguilla,Quarterfinals,True,Cruz Azul,Monterrey,0.0,0.0,0.0,0.0,footballcsv
2022-10-12,2022-23,Apertura - Liguilla,Quarterfinals,True,Puebla,América,1.0,6.0,1.0,2.0,footballcsv
2022-10-13,2022-23,Apertura - Liguilla,Quarterfinals,True,Tigres UANL,Pachuca,1.0,0.0,0.0,0.0,footballcsv
2022-10-13,2022-23,Apertura - Liguilla,Quarterfinals,True,Toluca,Santos Laguna,4.0,3.0,2.0,2.0,footballcsv
2022-10-15,2022-23,Apertura - Liguilla,Quarterfinals,True,Monterrey,Cruz Azul,3.0,0.0,1.0,0.0,footballcsv
2022-10-15,2022-23,Apertura - Liguilla,Quarterfinals,True,América,Puebla,5.0,1.0,2.0,1.0,footballcsv
2022-10-16,2022-23,Apertura - Liguilla,Quarterfinals,True,Santos Laguna,Toluca,1.0,2.0,0.0,0.0,footballcsv
2022-10-16,2022-23,Apertura - Liguilla,Quarterfinals,True,Pachuca,Tigres UANL,2.0,1.0,1.0,0.0,footballcsv
2022-10-19,2022-23,Apertura - Liguilla,Semifinals,True,Toluca,América,2.0,1.0,2.0,0.0,footballcsv
2022-10-20,2022-23,Apertura - Liguilla,Semifinals,True,Pachuca,Monterrey,5.0,2.0,2.0,2.0,footballcsv
2022-10-22,2022-23,Apertura - Liguilla,Semifinals,True,América,Toluca,1.0,1.0,1.0,1.0,footballcsv
2022-10-23,2022-23,Apertura - Liguilla,Semifinals,True,Monterrey,Pachuca,0.0,1.0,0.0,0.0,footballcsv
2022-10-27,2022-23,Apertura - Liguilla,Final,True,Toluca,Pachuca,1.0,5.0,0.0,4.0,footballcsv
2022-10-30,2022-23,Apertura - Liguilla,Final,True,Pachuca,Toluca,3.0,1.0,1.0,1.0,footballcsv
2023-01-06,2022-23,Clausura,1,False,Necaxa,Atlético San Luis,2.0,3.0,0.0,0.0,footballcsv
2023-01-07,2022-23,Clausura,1,False,Monterrey,Guadalajara,0.0,1.0,0.0,0.0,footballcsv
2023-01-07,2022-23,Clausura,1,False,América,Querétaro,0.0,0.0,0.0,0.0,footballcsv
2023-01-08,2022-23,Clausura,1,False,Pumas UNAM,FC Juárez,2.0,1.0,0.0,1.0,footballcsv
2023-01-08,2022-23,Clausura,1,False,Santos Laguna,Tigres UANL,0.0,3.0,0.0,1.0,footballcsv
2023-01-08,2022-23,Clausura,1,False,Tijuana,Cruz Azul,1.0,1.0,1.0,0.0,footballcsv
2023-01-09,2022-23,Clausura,1,False,Pachuca,Puebla,5.0,1.0,2.0,1.0,footballcsv
2023-01-12,2022-23,Clausura,2,False,Atlas,Mazatlán FC,2.0,1.0,0.0,0.0,footballcsv
2023-01-13,2022-23,Clausura,2,False,Atlético San Luis,Guadalajara,0.0,0.0,0.0,0.0,footballcsv
2023-01-13,2022-23,Clausura,2,False,Puebla,Querétaro,2.0,0.0,1.0,0.0,footballcsv
