date,season,stage,round,is_playoff,home_team_raw,away_team_raw,home_goals,away_goals,home_ht_goals,away_ht_goals,source,home_team,away_team
2024-02-10,2023-24,Clausura,6,False,Club León,CF América,0.0,1.0,0.0,0.0,footballcsv,León,América
2024-02-10,2023-24,Clausura,6,False,Cruz Azul,Atlético San Luis,3.0,0.0,1.0,0.0,footballcsv,Cruz Azul,Atlético San Luis
2024-02-10,2023-24,Clausura,6,False,CF Monterrey,CF Pachuca,3.0,2.0,2.0,0.0,footballcsv,Monterrey,Pachuca
2024-02-10,2023-24,Clausura,6,False,Santos Laguna,UANL Tigres,0.0,3.0,0.0,2.0,footballcsv,Santos Laguna,Tigres UANL
2024-02-11,2023-24,Clausura,6,False,Pumas UNAM,Puebla FC,3.0,0.0,0.0,0.0,footballcsv,Pumas UNAM,Puebla
2024-02-14,2023-24,Clausura,9,False,Atlas Guadalajara,Pumas UNAM,0.0,0.0,0.0,0.0,footballcsv,Atlas,Pumas UNAM
2024-02-16,2023-24,Clausura,7,False,Gallos Blancos,Club Necaxa,1.0,1.0,1.0,0.0,footballcsv,Querétaro,Necaxa
2024-02-16,2023-24,Clausura,7,False,Mazatlán FC,Deportivo Guadalajara,2.0,2.0,0.0,1.0,footballcsv,Mazatlán FC,Guadalajara
2024-02-17,2023-24,Clausura,7,False,Atlético San Luis,Club Tijuana,3.0,3.0,1.0,2.0,footballcsv,Atlético San Luis,Tijuana
2024-02-17,2023-24,Clausura,7,False,Cruz Azul,UANL Tigres,1.0,0.0,0.0,0.0,footballcsv,Cruz Azul,Tigres UANL
2024-02-17,2023-24,Clausura,7,False,CF Pachuca,CF América,2.0,1.0,0.0,0.0,footballcsv,Pachuca,América
2024-02-18,2023-24,Clausura,7,False,CF Monterrey,Deportivo Toluca,0.0,0.0,0.0,0.0,footballcsv,Monterrey,Toluca
2024-02-18,2023-24,Clausura,7,False,Atlas Guadalajara,Club León,0.0,1.0,0.0,0.0,footballcsv,Atlas,León
2024-02-18,2023-24,Clausura,7,False,Pumas UNAM,Santos Laguna,3.0,0.0,2.0,0.0,footballcsv,Pumas UNAM,Santos Laguna
2024-02-20,2023-24,Clausura,9,False,Club Necaxa,Deportivo Guadalajara,1.0,0.0,1.0,0.0,footballcsv,Necaxa,Guadalajara
2024-02-20,2023-24,Clausura,9,False,Puebla FC,CF Pachuca,1.0,4.0,1.0,1.0,footballcsv,Puebla,Pachuca
2024-02-21,2023-24,Clausura,9,False,Club León,Cruz Azul,2.0,3.0,0.0,2.0,footballcsv,León,Cruz Azul
2024-02-21,2023-24,Clausura,9,False,Deportivo Toluca,Santos Laguna,1.0,0.0,0.0,0.0,footballcsv,Toluca,Santos Laguna
2024-02-21,2023-24,Clausura,9,False,CF América,Mazatlán FC,2.0,2.0,0.0,1.0,footballcsv,América,Mazatlán FC
2024-02-23,2023-24,Clausura,8,False,Puebla FC,Gallos Blancos,0.0,2.0,0.0,0.0,footballcsv,Puebla,Querétaro
2024-02-23,2023-24,Clausura,8,False,Club Necaxa,CF Pachuca,1.0,1.0,1.0,0.0,footballcsv,Necaxa,Pachuca
2024-02-23,2023-24,Clausura,8,False,FC Juárez,CF Monterrey,0.0,3.0,0.0,0.0,footballcsv,FC Juárez,Monterrey
2024-02-24,2023-24,Clausura,8,False,UANL Tigres,Atlas Guadalajara,1.0,1.0,1.0,0.0,footballcsv,Tigres UANL,Atlas
2024-02-24,2023-24,Clausura,8,False,CF América,Cruz Azul,1.0,0.0,1.0,0.0,footballcsv,América,Cruz Azul
2024-02-24,2023-24,Clausura,8,False,Deportivo Guadalajara,Pumas UNAM,3.0,1.0,0.0,0.0,footballcsv,Guadalajara,Pumas UNAM
2024-02-24,2023-24,Clausura,8,False,Club León,Atlético San Luis,1.0,0.0,0.0,0.0,footballcsv,León,Atlético San Luis
2024-02-25,2023-24,Clausura,8,False,Deportivo Toluca,Club Tijuana,2.0,0.0,0.0,0.0,footballcsv,Toluca,Tijuana
2024-02-25,2023-24,Clausura,8,False,Santos Laguna,Mazatlán FC,1.0,0.0,0.0,0.0,footballcsv,Santos Laguna,Mazatlán FC
2024-02-27,2023-24,Clausura,9,False,Gallos Blancos,Atlético San Luis,4.0,1.0,2.0,0.0,footballcsv,Querétaro,Atlético San Luis
2024-02-28,2023-24,Clausura,9,False,UANL Tigres,FC Juárez,1.0,0.0,0.0,0.0,footballcsv,Tigres UANL,FC Juárez
2024-02-28,2023-24,Clausura,9,False,Club Tijuana,CF Monterrey,1.0,1.0,0.0,0.0,footballcsv,Tijuana,Monterrey
2024-03-01,2023-24,Clausura,10,False,Mazatlán FC,Club Necaxa,2.0,1.0,0.0,0.0,footballcsv,Mazatlán FC,Necaxa
2024-03-01,2023-24,Clausura,10,False,Gallos Blancos,Santos Laguna,0.0,1.0,0.0,0.0,footballcsv,Querétaro,Santos Laguna
2024-03-01,2023-24,Clausura,10,False,Atlético San Luis,Puebla FC,4.0,0.0,2.0,0.0,footballcsv,Atlético San Luis,Puebla
2024-03-02,2023-24,Clausura,10,False,Cruz Azul,Deportivo Guadalajara,3.0,0.0,3.0,0.0,footballcsv,Cruz Azul,Guadalajara
2024-03-02,2023-24,Clausura,10,False,CF Pachuca,FC Juárez,3.0,2.0,0.0,0.0,footballcsv,Pachuca,FC Juárez
2024-03-02,2023-24,Clausura,10,False,Atlas Guadalajara,CF América,1.0,5.0,1.0,2.0,footballcsv,Atlas,América
2024-03-02,2023-24,Clausura,10,False,Deportivo Toluca,UANL Tigres,2.0,1.0,0.0,1.0,footballcsv,Toluca,Tigres UANL
2024-03-03,2023-24,Clausura,10,False,CF Monterrey,Pumas UNAM,3.0,0.0,0.0,0.0,footballcsv,Monterrey,Pumas UNAM
2024-03-03,2023-24,Clausura,10,False,Club Tijuana,Club León,1.0,1.0,0.0,0.0,footballcsv,Tijuana,León
2024-03-08,2023-24,Clausura,11,False,Puebla FC,Atlas Guadalajara,2.0,2.0,1.0,2.0,footballcsv,Puebla,Atlas
2024-03-08,2023-24,Clausura,11,False,FC Juárez,Deportivo Toluca,1.0,1.0,1.0,1.0,footballcsv,FC Juárez,Toluca
2024-03-08,2023-24,Clausura,11,False,Club Necaxa,Atlético San Luis,3.0,1.0,2.0,1.0,footballcsv,Necaxa,Atlético San Luis
2024-03-09,2023-24,Clausura,11,False,CF América,UANL Tigres,2.0,0.0,1.0,0.0,footballcsv,América,Tigres UANL
2024-03-09,2023-24,Clausura,11,False,Deportivo Guadalajara,Club León,1.0,2.0,0.0,1.0,footballcsv,Guadalajara,León
2024-03-09,2023-24,Clausura,11,False,CF Pachuca,Gallos Blancos,1.0,2.0,0.0,1.0,footballcsv,Pachuca,Querétaro
2024-03-09,2023-24,Clausura,11,False,Santos Laguna,Cruz Azul,3.0,0.0,1.0,0.0,footballcsv,Santos Laguna,Cruz Azul
2024-03-10,2023-24,Clausura,11,False,Pumas UNAM,Club Tijuana,3.0,3.0,2.0,1.0,footballcsv,Pumas UNAM,Tijuana
2024-03-10,2023-24,Clausura,11,False,CF Monterrey,Mazatlán FC,2.0,1.0,2.0,0.0,footballcsv,Monterrey,Mazatlán FC
2024-03-15,2023-24,Clausura,12,False,Gallos Blancos,FC Juárez,1.0,0.0,1.0,0.0,footballcsv,Querétaro,FC Juárez
2024-03-15,2023-24,Clausura,12,False,Club Tijuana,Santos Laguna,2.0,2.0,0.0,1.0,footballcsv,Tijuana,Santos Laguna
2024-03-16,2023-24,Clausura,12,False,Deportivo Guadalajara,CF América,0.0,0.0,0.0,0.0,footballcsv,Guadalajara,América
2024-03-16,2023-24,Clausura,12,False,UANL Tigres,Mazatlán FC,5.0,1.0,2.0,0.0,footballcsv,Tigres UANL,Mazatlán FC
2024-03-16,2023-24,Clausura,12,False,Cruz Azul,Club Necaxa,1.0,2.0,1.0,2.0,footballcsv,Cruz Azul,Necaxa
2024-03-16,2023-24,Clausura,12,False,Club León,Puebla FC,2.0,1.0,1.0,0.0,footballcsv,León,Puebla
2024-03-17,2023-24,Clausura,12,False,Deportivo Toluca,Pumas UNAM,3.0,0.0,2.0,0.0,footballcsv,Toluca,Pumas UNAM
2024-03-17,2023-24,Clausura,12,False,Atlas Guadalajara,CF Monterrey,1.0,2.0,0.0,1.0,footballcsv,Atlas,Monterrey
2024-03-17,2023-24,Clausura,12,False,Atlético San Luis,CF Pachuca,2.0,1.0,1.0,0.0,footballcsv,Atlético San Luis,Pachuca
2024-03-23,2023-24,Clausura,7,False,FC Juárez,Puebla FC,4.0,3.0,1.0,1.0,footballcsv,FC Juárez,Puebla
2024-03-29,2023-24,Clausura,13,False,CF América,Atlético San Luis,2.0,1.0,0.0,0.0,footballcsv,América,Atlético San Luis
2024-03-29,2023-24,Clausura,13,False,Mazatlán FC,Club Tijuana,2.0,0.0,1.0,0.0,footballcsv,Mazatlán FC,Tijuana
2024-03-29,2023-24,Clausura,13,False,Puebla FC,UANL Tigres,2.0,3.0,1.0,0.0,footballcsv,Puebla,Tigres UANL
2024-03-30,2023-24,Clausura,13,False,CF Pachuca,Deportivo Toluca,2.0,3.0,1.0,3.0,footballcsv,Pachuca,Toluca
2024-03-30,2023-24,Clausura,13,False,CF Monterrey,Deportivo Guadalajara,0.0,2.0,0.0,0.0,footballcsv,Monterrey,Guadalajara
2024-03-30,2023-24,Clausura,13,False,Pumas UNAM,Cruz Azul,0.0,0.0,0.0,0.0,footballcsv,Pumas UNAM,Cruz Azul
2024-03-31,2023-24,Clausura,13,False,Club Necaxa,Club León,1.0,2.0,0.0,0.0,footballcsv,Necaxa,León
2024-03-31,2023-24,Clausura,13,False,FC Juárez,Santos Laguna,2.0,1.0,0.0,0.0,footballcsv,FC Juárez,Santos Laguna
2024-03-31,2023-24,Clausura,13,False,Atlas Guadalajara,Gallos Blancos,2.0,3.0,2.0,1.0,footballcsv,Atlas,Querétaro
2024-04-05,2023-24,Clausura,14,False,Club Tijuana,Club Necaxa,2.0,3.0,1.0,1.0,footballcsv,Tijuana,Necaxa
2024-04-05,2023-24,Clausura,14,False,Mazatlán FC,Pumas UNAM,0.0,4.0,0.0,1.0,footballcsv,Mazatlán FC,Pumas UNAM
2024-04-06,2023-24,Clausura,14,False,UANL Tigres,CF Pachuca,0.0,3.0,0.0,0.0,footballcsv,Tigres UANL,Pachuca
2024-04-06,2023-24,Clausura,14,False,Deportivo Guadalajara,Puebla FC,3.0,2.0,1.0,0.0,footballcsv,Guadalajara,Puebla
2024-04-06,2023-24,Clausura,14,False,Cruz Azul,CF Monterrey,2.0,1.0,0.0,0.0,footballcsv,Cruz Azul,Monterrey
2024-04-06,2023-24,Clausura,14,False,Santos Laguna,CF América,1.0,1.0,0.0,0.0,footballcsv,Santos Laguna,América
2024-04-06,2023-24,Clausura,14,False,Club León,Gallos Blancos,0.0,2.0,0.0,1.0,footballcsv,León,Querétaro
2024-04-07,2023-24,Clausura,14,False,Deportivo Toluca,Atlas Guadalajara,4.0,1.0,2.0,0.0,footballcsv,Toluca,Atlas
2024-04-08,2023-24,Clausura,14,False,Atlético San Luis,FC Juárez,2.0,3.0,2.0,2.0,footballcsv,Atlético San Luis,FC Juárez
2024-04-12,2023-24,Clausura,15,False,Gallos Blancos,Mazatlán FC,0.0,2.0,0.0,1.0,footballcsv,Querétaro,Mazatlán FC
2024-04-12,2023-24,Clausura,15,False,Club Necaxa,Santos Laguna,2.0,0.0,1.0,0.0,footballcsv,Necaxa,Santos Laguna
2024-04-12,2023-24,Clausura,15,False,Puebla FC,Cruz Azul,0.0,1.0,0.0,0.0,footballcsv,Puebla,Cruz Azul
2024-04-13,2023-24,Clausura,15,False,CF América,Deportivo Toluca,5.0,1.0,3.0,1.0,footballcsv,América,Toluca
2024-04-13,2023-24,Clausura,15,False,CF Monterrey,UANL Tigres,3.0,3.0,1.0,2.0,footballcsv,Monterrey,Tigres UANL
2024-04-13,2023-24,Clausura,15,False,CF Pachuca,Deportivo Guadalajara,0.0,1.0,0.0,1.0,footballcsv,Pachuca,Guadalajara
2024-04-14,2023-24,Clausura,15,False,Atlas Guadalajara,Atlético San Luis,2.0,1.0,1.0,1.0,footballcsv,Atlas,Atlético San Luis
2024-04-14,2023-24,Clausura,15,False,FC Juárez,Club Tijuana,0.0,1.0,0.0,0.0,footballcsv,FC Juárez,Tijuana
2024-04-14,2023-24,Clausura,15,False,Pumas UNAM,Club León,1.0,0.0,0.0,0.0,footballcsv,Pumas UNAM,León
2024-04-19,2023-24,Clausura,16,False,Mazatlán FC,FC Juárez,0.0,2.0,0.0,0.0,footballcsv,Mazatlán FC,FC Juárez
2024-04-19,2023-24,Clausura,16,False,Atlético San Luis,Deportivo Toluca,1.0,5.0,1.0,2.0,footballcsv,Atlético San Luis,Toluca
2024-04-19,2023-24,Clausura,16,False,Club Tijuana,Puebla FC,3.0,1.0,0.0,1.0,footballcsv,Tijuana,Puebla
2024-04-20,2023-24,Clausura,16,False,UANL Tigres,Club Necaxa,5.0,2.0,0.0,1.0,footballcsv,Tigres UANL,Necaxa
2024-04-20,2023-24,Clausura,16,False,Deportivo Guadalajara,Gallos Blancos,2.0,0.0,0.0,0.0,footballcsv,Guadalajara,Querétaro
2024-04-20,2023-24,Clausura,16,False,Santos Laguna,CF Pachuca,0.0,2.0,0.0,0.0,footballcsv,Santos Laguna,Pachuca
2024-04-20,2023-24,Clausura,16,False,Pumas UNAM,CF América,2.0,1.0,1.0,1.0,footballcsv,Pumas UNAM,América
2024-04-20,2023-24,Clausura,16,False,Club León,CF Monterrey,2.0,0.0,1.0,0.0,footballcsv,León,Monterrey
2024-04-21,2023-24,Clausura,16,False,Cruz Azul,Atlas Guadalajara,2.0,2.0,1.0,2.0,footballcsv,Cruz Azul,Atlas
2024-04-26,2023-24,Clausura,17,False,Gallos Blancos,Pumas UNAM,1.0,1.0,0.0,0.0,footballcsv,Querétaro,Pumas UNAM
2024-04-26,2023-24,Clausura,17,False,Puebla FC,CF América,1.0,2.0,1.0,2.0,footballcsv,Puebla,América
2024-04-27,2023-24,Clausura,17,False,Atlas Guadalajara,Deportivo Guadalajara,0.0,1.0,0.0,0.0,footballcsv,Atlas,Guadalajara
2024-04-27,2023-24,Clausura,17,False,Deportivo Toluca,Cruz Azul,0.0,1.0,0.0,1.0,footballcsv,Toluca,Cruz Azul
2024-04-27,2023-24,Clausura,17,False,CF Pachuca,Mazatlán FC,1.0,1.0,0.0,0.0,footballcsv,Pachuca,Mazatlán FC
2024-04-27,2023-24,Clausura,17,False,FC Juárez,Club León,1.0,1.0,1.0,0.0,footballcsv,FC Juárez,León
2024-04-27,2023-24,Clausura,17,False,UANL Tigres,Club Tijuana,4.0,1.0,1.0,0.0,footballcsv,Tigres UANL,Tijuana
2024-04-28,2023-24,Clausura,17,False,Santos Laguna,Atlético San Luis,0.0,3.0,0.0,2.0,footballcsv,Santos Laguna,Atlético San Luis
2024-04-28,2023-24,Clausura,17,False,Club Necaxa,CF Monterrey,2.0,5.0,0.0,0.0,footballcsv,Necaxa,Monterrey
2024-05-02,2023-24,Clausura - Liguilla,Play-in round 1,True,CF Pachuca,Pumas UNAM,0.0,0.0,0.0,0.0,footballcsv,Pachuca,Pumas UNAM
2024-05-02,2023-24,Clausura - Liguilla,Play-in round 1,True,Club Necaxa,Gallos Blancos,1.0,1.0,0.0,0.0,footballcsv,Necaxa,Querétaro
2024-05-05,2023-24,Clausura - Liguilla,Play-in round 2,True,CF Pachuca,Club Necaxa,2.0,1.0,0.0,0.0,footballcsv,Pachuca,Necaxa
2024-05-08,2023-24,Clausura - Liguilla,Quarterfinals,True,CF Pachuca,CF América,1.0,1.0,1.0,1.0,footballcsv,Pachuca,América
2024-05-08,2023-24,Clausura - Liguilla,Quarterfinals,True,Deportivo Guadalajara,Deportivo Toluca,1.0,0.0,0.0,0.0,footballcsv,Guadalajara,Toluca
2024-05-09,2023-24,Clausura - Liguilla,Quarterfinals,True,UANL Tigres,CF Monterrey,1.0,2.0,1.0,1.0,footballcsv,Tigres UANL,Monterrey
2024-05-09,2023-24,Clausura - Liguilla,Quarterfinals,True,Pumas UNAM,Cruz Azul,0.0,2.0,0.0,1.0,footballcsv,Pumas UNAM,Cruz Azul
2024-05-11,2023-24,Clausura - Liguilla,Quarterfinals,True,CF América,CF Pachuca,1.0,1.0,0.0,1.0,footballcsv,América,Pachuca
2024-05-11,2023-24,Clausura - Liguilla,Quarterfinals,True,Deportivo Toluca,Deportivo Guadalajara,0.0,0.0,0.0,0.0,footballcsv,Toluca,Guadalajara
2024-05-12,2023-24,Clausura - Liguilla,Quarterfinals,True,Cruz Azul,Pumas UNAM,2.0,2.0,0.0,0.0,footballcsv,Cruz Azul,Pumas UNAM
2024-05-12,2023-24,Clausura - Liguilla,Quarterfinals,True,CF Monterrey,UANL Tigres,1.0,1.0,0.0,1.0,footballcsv,Monterrey,Tigres UANL
2024-05-15,2023-24,Clausura - Liguilla,Semifinals,True,Deportivo Guadalajara,CF América,0.0,0.0,0.0,0.0,footballcsv,Guadalajara,América
2024-05-16,2023-24,Clausura - Liguilla,Semifinals,True,CF Monterrey,Cruz Azul,0.0,1.0,0.0,1.0,footballcsv,Monterrey,Cruz Azul
2024-05-18,2023-24,Clausura - Liguilla,Semifinals,True,CF América,Deportivo Guadalajara,1.0,0.0,0.0,0.0,footballcsv,América,Guadalajara
2024-05-19,2023-24,Clausura - Liguilla,Semifinals,True,Cruz Azul,CF Monterrey,1.0,2.0,0.0,0.0,footballcsv,Cruz Azul,Monterrey
2024-05-23,2023-24,Clausura - Liguilla,Final,True,Cruz Azul,CF América,1.0,1.0,1.0,1.0,footballcsv,Cruz Azul,América
2024-05-26,2023-24,Clausura - Liguilla,Final,True,CF América,Cruz Azul,1.0,0.0,0.0,0.0,footballcsv,América,Cruz Azul
2024-07-05,2024-25,Apertura,1,False,Gallos Blancos,Club Tijuana,1.0,2.0,0.0,1.0,footballcsv,Querétaro,Tijuana
2024-07-05,2024-25,Apertura,1,False,FC Juárez,Atlas Guadalajara,2.0,2.0,1.0,0.0,footballcsv,FC Juárez,Atlas
2024-07-05,2024-25,Apertura,1,False,Puebla FC,Santos Laguna,1.0,0.0,0.0,0.0,footballcsv,Puebla,Santos Laguna
2024-07-06,2024-25,Apertura,1,False,Atlético San Luis,CF América,2.0,1.0,1.0,1.0,footballcsv,Atlético San Luis,América
2024-07-06,2024-25,Apertura,1,False,UANL Tigres,Club Necaxa,1.0,0.0,1.0,0.0,footballcsv,Tigres UANL,Necaxa
2024-07-06,2024-25,Apertura,1,False,Deportivo Guadalajara,Deportivo Toluca,0.0,0.0,0.0,0.0,footballcsv,Guadalajara,Toluca
2024-07-06,2024-25,Apertura,1,False,Cruz Azul,Mazatlán FC,1.0,0.0,0.0,0.0,footballcsv,Cruz Azul,Mazatlán FC
2024-07-07,2024-25,Apertura,1,False,CF Pachuca,CF Monterrey,0.0,1.0,0.0,1.0,footballcsv,Pachuca,Monterrey
2024-07-07,2024-25,Apertura,1,False,Pumas UNAM,Club León,4.0,1.0,2.0,1.0,footballcsv,Pumas UNAM,León
2024-07-12,2024-25,Apertura,2,False,Atlas Guadalajara,UANL Tigres,1.0,1.0,1.0,0.0,footballcsv,Atlas,Tigres UANL
2024-07-12,2024-25,Apertura,2,False,Club Tijuana,Deportivo Guadalajara,4.0,2.0,1.0,0.0,footballcsv,Tijuana,Guadalajara
2024-07-12,2024-25,Apertura,2,False,CF América,Gallos Blancos,3.0,1.0,2.0,1.0,footballcsv,América,Querétaro
2024-07-12,2024-25,Apertura,2,False,Mazatlán FC,Atlético San Luis,2.0,2.0,0.0,0.0,footballcsv,Mazatlán FC,Atlético San Luis
2024-07-13,2024-25,Apertura,2,False,Club León,CF Pachuca,0.0,0.0,0.0,0.0,footballcsv,León,Pachuca
2024-07-13,2024-25,Apertura,2,False,Santos Laguna,Pumas UNAM,1.0,1.0,1.0,1.0,footballcsv,Santos Laguna,Pumas UNAM
2024-07-13,2024-25,Apertura,2,False,Deportivo Toluca,FC Juárez,3.0,2.0,2.0,0.0,footballcsv,Toluca,FC Juárez
2024-07-13,2024-25,Apertura,2,False,CF Monterrey,Cruz Azul,0.0,4.0,0.0,2.0,footballcsv,Monterrey,Cruz Azul
2024-07-13,2024-25,Apertura,2,False,Club Necaxa,Puebla FC,4.0,1.0,2.0,0.0,footballcsv,Necaxa,Puebla
2024-07-16,2024-25,Apertura,3,False,Atlas Guadalajara,Santos Laguna,1.0,0.0,0.0,0.0,footballcsv,Atlas,Santos Laguna
2024-07-16,2024-25,Apertura,3,False,Gallos Blancos,Deportivo Guadalajara,0.0,2.0,0.0,1.0,footballcsv,Querétaro,Guadalajara
2024-07-16,2024-25,Apertura,3,False,CF Pachuca,Atlético San Luis,2.0,0.0,1.0,0.0,footballcsv,Pachuca,Atlético San Luis
2024-07-16,2024-25,Apertura,3,False,Puebla FC,Club León,2.0,2.0,1.0,1.0,footballcsv,Puebla,León
2024-07-16,2024-25,Apertura,3,False,Cruz Azul,Club Tijuana,3.0,0.0,2.0,0.0,footballcsv,Cruz Azul,Tijuana
2024-07-17,2024-25,Apertura,3,False,UANL Tigres,CF América,1.0,0.0,0.0,0.0,footballcsv,Tigres UANL,América
2024-07-17,2024-25,Apertura,3,False,Club Necaxa,CF Monterrey,0.0,1.0,0.0,0.0,footballcsv,Necaxa,Monterrey
2024-07-17,2024-25,Apertura,3,False,FC Juárez,Pumas UNAM,1.0,2.0,1.0,0.0,footballcsv,FC Juárez,Pumas UNAM
2024-07-17,2024-25,Apertura,3,False,Deportivo Toluca,Mazatlán FC,3.0,0.0,2.0,0.0,footballcsv,Toluca,Mazatlán FC
2024-07-19,2024-25,Apertura,4,False,Atlético San Luis,Club Tijuana,1.0,1.0,1.0,1.0,footballcsv,Atlético San Luis,Tijuana
2024-07-19,2024-25,Apertura,4,False,Puebla FC,Atlas Guadalajara,1.0,2.0,0.0,2.0,footballcsv,Puebla,Atlas
2024-07-20,2024-25,Apertura,4,False,Deportivo Guadalajara,Mazatlán FC,2.0,0.0,0.0,0.0,footballcsv,Guadalajara,Mazatlán FC
2024-07-20,2024-25,Apertura,4,False,Santos Laguna,UANL Tigres,0.0,3.0,0.0,0.0,footballcsv,Santos Laguna,Tigres UANL
2024-07-20,2024-25,Apertura,4,False,CF Monterrey,Gallos Blancos,2.0,1.0,1.0,0.0,footballcsv,Monterrey,Querétaro
2024-07-20,2024-25,Apertura,4,False,Cruz Azul,Deportivo Toluca,1.0,1.0,0.0,1.0,footballcsv,Cruz Azul,Toluca
2024-07-20,2024-25,Apertura,4,False,FC Juárez,CF América,1.0,2.0,1.0,1.0,footballcsv,FC Juárez,América
2024-07-21,2024-25,Apertura,4,False,Club León,Club Necaxa,1.0,1.0,0.0,1.0,footballcsv,León,Necaxa
2024-07-21,2024-25,Apertura,4,False,Pumas UNAM,CF Pachuca,2.0,0.0,1.0,0.0,footballcsv,Pumas UNAM,Pachuca
2024-08-16,2024-25,Apertura,16,False,Puebla FC,CF Monterrey,1.0,2.0,0.0,1.0,footballcsv,Puebla,Monterrey
2024-08-18,2024-25,Apertura,8,False,Club Tijuana,Santos Laguna,3.0,1.0,2.0,1.0,footballcsv,Tijuana,Santos Laguna
2024-08-18,2024-25,Apertura,13,False,Atlético San Luis,Gallos Blancos,4.0,0.0,2.0,0.0,footballcsv,Atlético San Luis,Querétaro
2024-08-23,2024-25,Apertura,5,False,Club Tijuana,CF Monterrey,2.0,2.0,1.0,2.0,footballcsv,Tijuana,Monterrey
2024-08-23,2024-25,Apertura,5,False,Gallos Blancos,Cruz Azul,0.0,2.0,0.0,1.0,footballcsv,Querétaro,Cruz Azul
2024-08-23,2024-25,Apertura,5,False,Mazatlán FC,CF Pachuca,3.0,0.0,3.0,0.0,footballcsv,Mazatlán FC,Pachuca
2024-08-24,2024-25,Apertura,5,False,Club León,Santos Laguna,1.0,1.0,1.0,1.0,footballcsv,León,Santos Laguna
2024-08-24,2024-25,Apertura,5,False,Club Necaxa,FC Juárez,3.0,0.0,1.0,0.0,footballcsv,Necaxa,FC Juárez
2024-08-24,2024-25,Apertura,5,False,UANL Tigres,Deportivo Guadalajara,1.0,1.0,0.0,0.0,footballcsv,Tigres UANL,Guadalajara
2024-08-24,2024-25,Apertura,5,False,CF América,Puebla FC,0.0,1.0,0.0,0.0,footballcsv,América,Puebla
2024-08-24,2024-25,Apertura,5,False,Atlas Guadalajara,Pumas UNAM,2.0,1.0,1.0,0.0,footballcsv,Atlas,Pumas UNAM
2024-08-25,2024-25,Apertura,5,False,Deportivo Toluca,Atlético San Luis,2.0,1.0,1.0,1.0,footballcsv,Toluca,Atlético San Luis
2024-08-30,2024-25,Apertura,6,False,Club Tijuana,Club León,2.0,1.0,1.0,1.0,footballcsv,Tijuana,León
2024-08-30,2024-25,Apertura,6,False,Atlético San Luis,Atlas Guadalajara,2.0,1.0,1.0,0.0,footballcsv,Atlético San Luis,Atlas
2024-08-30,2024-25,Apertura,6,False,Mazatlán FC,Puebla FC,1.0,1.0,1.0,1.0,footballcsv,Mazatlán FC,Puebla
2024-08-31,2024-25,Apertura,6,False,Cruz Azul,CF América,4.0,1.0,2.0,1.0,footballcsv,Cruz Azul,América
2024-08-31,2024-25,Apertura,6,False,CF Monterrey,Deportivo Toluca,1.0,2.0,0.0,1.0,footballcsv,Monterrey,Toluca
2024-08-31,2024-25,Apertura,6,False,CF Pachuca,Gallos Blancos,1.0,1.0,0.0,1.0,footballcsv,Pachuca,Querétaro
2024-08-31,2024-25,Apertura,6,False,Deportivo Guadalajara,FC Juárez,5.0,0.0,4.0,0.0,footballcsv,Guadalajara,FC Juárez
2024-09-01,2024-25,Apertura,6,False,Santos Laguna,Club Necaxa,3.0,2.0,0.0,1.0,footballcsv,Santos Laguna,Necaxa
2024-09-01,2024-25,Apertura,6,False,Pumas UNAM,UANL Tigres,1.0,3.0,1.0,2.0,footballcsv,Pumas UNAM,Tigres UANL
2024-09-13,2024-25,Apertura,7,False,FC Juárez,Mazatlán FC,1.0,0.0,0.0,0.0,footballcsv,FC Juárez,Mazatlán FC
2024-09-13,2024-25,Apertura,7,False,Atlas Guadalajara,CF Pachuca,2.0,0.0,2.0,0.0,footballcsv,Atlas,Pachuca
2024-09-13,2024-25,Apertura,7,False,UANL Tigres,Atlético San Luis,1.0,0.0,0.0,0.0,footballcsv,Tigres UANL,Atlético San Luis
2024-09-13,2024-25,Apertura,7,False,Puebla FC,Gallos Blancos,2.0,1.0,1.0,0.0,footballcsv,Puebla,Querétaro
2024-09-13,2024-25,Apertura,7,False,Club Necaxa,Pumas UNAM,2.0,0.0,0.0,0.0,footballcsv,Necaxa,Pumas UNAM
2024-09-14,2024-25,Apertura,7,False,Club León,Cruz Azul,1.0,2.0,1.0,1.0,footballcsv,León,Cruz Azul
2024-09-14,2024-25,Apertura,7,False,CF América,Deportivo Guadalajara,1.0,0.0,1.0,0.0,footballcsv,América,Guadalajara
2024-09-14,2024-25,Apertura,7,False,Santos Laguna,CF Monterrey,0.0,2.0,0.0,1.0,footballcsv,Santos Laguna,Monterrey
2024-09-14,2024-25,Apertura,7,False,Deportivo Toluca,Club Tijuana,4.0,0.0,1.0,0.0,footballcsv,Toluca,Tijuana
2024-09-17,2024-25,Apertura,8,False,CF América,Atlas Guadalajara,3.0,0.0,1.0,0.0,footballcsv,América,Atlas
2024-09-17,2024-25,Apertura,8,False,Pumas UNAM,Puebla FC,1.0,0.0,0.0,0.0,footballcsv,Pumas UNAM,Puebla
2024-09-17,2024-25,Apertura,8,False,Gallos Blancos,UANL Tigres,1.0,0.0,1.0,0.0,footballcsv,Querétaro,Tigres UANL
2024-09-17,2024-25,Apertura,8,False,Atlético San Luis,Cruz Azul,3.0,1.0,2.0,1.0,footballcsv,Atlético San Luis,Cruz Azul
